"Result","row.name","ou"
"result.62","aʊ+ou","0.1481481"
"result.62","ə+ou","0.8518519"
"","",""
"Result","row.name","ough"
"result.63","oʊ+ough","1"
"","",""
"Result","row.name","ow"
"result.64","aʊ+ow","1"
"","",""
"Result","row.name","p"
"result.65","p+p","1"
"","",""
"Result","row.name","pb"
"result.66","b+pb","1"
"","",""
"Result","row.name","ph"
"result.67","f+ph","1"
"","",""
"Result","row.name","pp"
"result.68","p+pp","1"
"","",""
"Result","row.name","pph"
"result.69","f+pph","1"
"","",""
"Result","row.name","q"
"result.70","k+q","1"
"","",""
"Result","row.name","qu"
"result.71","k+qu","1"
"","",""
"Result","row.name","r"
"result.72","ɚ+r","0.07843137"
"result.72","r+r","0.92156863"
"","",""
"Result","row.name","rr"
"result.73","r+rr","1"
"","",""
"Result","row.name","rrh"
"result.74","r+rrh","1"
"","",""
"Result","row.name","s"
"result.75","s+s","0.767025090"
"result.75","ʃ+s","0.005376344"
"result.75","z+s","0.207885305"
"result.75","ʒ+s","0.019713262"
"","",""
"Result","row.name","sc"
"result.76","s+sc","0.90909091"
"result.76","ʃ+sc","0.09090909"
"","",""
"Result","row.name","sci"
"result.77","ʃ+sci","1"
"","",""
"Result","row.name","sh"
"result.78","ʃ+sh","1"
"","",""
"Result","row.name","shi"
"result.79","ʃ+shi","1"
"","",""
"Result","row.name","si"
"result.80","ʃ+si","0.4375"
"result.80","ʒ+si","0.5625"
"","",""
"Result","row.name","sl"
"result.81","l+sl","1"
"","",""
"Result","row.name","ss"
"result.82","s+ss","0.90625000"
"result.82","ʃ+ss","0.05208333"
"result.82","z+ss","0.04166667"
"","",""
"Result","row.name","ssi"
"result.83","ʃ+ssi","1"
"","",""
"Result","row.name","st"
"result.84","s+st","1"
"","",""
"Result","row.name","sw"
"result.85","s+sw","1"
"","",""
"Result","row.name","t"
"result.86","ʃ+t","0.00656168"
"result.86","t+t","0.92519685"
"result.86","tʃ+t","0.06824147"
"","",""
"Result","row.name","tch"
"result.87","tʃ+tch","1"
"","",""
"Result","row.name","th"
"result.88","ð+th","0.5316456"
"result.88","θ+th","0.4683544"
"","",""
"Result","row.name","thm"
"result.89","m+thm","1"
"","",""
"Result","row.name","ti"
"result.90","ʃ+ti","0.96178344"
"result.90","tʃ+ti","0.03821656"
"","",""
"Result","row.name","tt"
"result.91","t+tt","1"
"","",""
"Result","row.name","u"
"result.92","ə+u","0.41176471"
"result.92","ɚ+u","0.26470588"
"result.92","ju+u","0.11764706"
"result.92","u+u","0.02941176"
"result.92","ʌ+u","0.08823529"
"result.92","w+u","0.08823529"
"","",""
"Result","row.name","u_e"
"result.93","jɚ+u_e","0.5"
"result.93","ju+u_e","0.5"
"","",""
"Result","row.name","ue"
"result.94","ju+ue","1"
"","",""
"Result","row.name","v"
"result.95","v+v","1"
"","",""
"Result","row.name","vv"
"result.96","v+vv","1"
"","",""
"Result","row.name","w"
"result.97","w+w","1"
"","",""
"Result","row.name","wh"
"result.98","w+wh","1"
"","",""
"Result","row.name","wr"
"result.99","r+wr","1"
"","",""
"Result","row.name","x"
