"result.97","s+ss","1"
"","",""
"Result","row.name","t"
"result.98","t+t","1"
"","",""
"Result","row.name","tch"
"result.99","tʃ+tch","1"
"","",""
"Result","row.name","th"
"result.100","ð+th","0.1149425"
"result.100","θ+th","0.8850575"
"","",""
"Result","row.name","ts"
"result.101","z+ts","1"
"","",""
"Result","row.name","tt"
"result.102","t+tt","1"
"","",""
"Result","row.name","tz"
"result.103","s+tz","1"
"","",""
"Result","row.name","u"
"result.104","ju+u","0.2"
"result.104","u+u","0.8"
"","",""
"Result","row.name","ue"
"result.105","ju+ue","0.4"
"result.105","u+ue","0.6"
"","",""
"Result","row.name","ugh"
"result.106","ju+ugh","1"
"","",""
"Result","row.name","uh"
"result.107","ʌ+uh","1"
"","",""
"Result","row.name","ut"
"result.108","ju+ut","1"
"","",""
"Result","row.name","uy"
"result.109","aɪ+uy","1"
"","",""
"Result","row.name","v"
"result.110","v+v","1"
"","",""
"Result","row.name","wo"
"result.111","u+wo","1"
"","",""
"Result","row.name","x"
"result.112","ks+x","1"
"","",""
"Result","row.name","y"
"result.113","aɪ+y","0.04887715"
"result.113","i+y","0.95112285"
"","",""
"Result","row.name","ye"
"result.114","aɪ+ye","1"
"","",""
"Result","row.name","z"
"result.115","s+z","0.1509434"
"result.115","z+z","0.8490566"
"","",""
"Result","row.name","zz"
"result.116","z+zz","1"
"","",""
